year,quarter,energy_source,consumption_mwh,cost_inr_lakhs,location,renewable,facility_type,tariff_inr_per_kwh,contract_id,supplier,peak_demand_kw,load_factor_pct,meter_id
2023,Q1,Biomass,1695.116,99.94,Vadodara Chemicals,Yes,Petchem,5.5,PEL-2023-6871,Pellet Plant — local,2032.5,59.7,MTR-753864
2023,Q1,Green Hydrogen Pilot,1441.199,252.5,Vadodara Chemicals,Yes,Petchem,18.0,L&T-2023-3121,L&T Hydrogen Pilot,1565.7,60.2,MTR-606033
2023,Q1,Grid Electricity,11664.73,870.45,Paradip Plant,No,Petchem,7.2,DIS-2023-9976,DISCOM HT-Cat-A,11611.9,66.2,MTR-321824
2023,Q1,Diesel Generators,605.654,58.47,Paradip Plant,No,Petchem,9.5,ON--2023-9296,On-site fuel,506.7,68.9,MTR-951905
2023,Q1,Natural Gas,3827.114,217.52,Paradip Plant,No,Petchem,5.8,GAI-2023-4529,GAIL APM,4461.0,50.1,MTR-584976
2023,Q1,Coal,744.855,32.15,Paradip Plant,No,Petchem,4.2,COA-2023-1566,Coal India e-auction,758.6,82.6,MTR-692710
2023,Q1,Furnace Oil,273.836,16.52,Paradip Plant,No,Petchem,6.1,IOC-2023-9408,IOCL bulk supply,201.2,56.4,MTR-917329
2023,Q1,Solar (rooftop+OPEN),3808.699,149.62,Paradip Plant,Yes,Petchem,3.9,TAT-2023-6358,Tata Power Solar PPA,3469.0,79.9,MTR-009597
2023,Q1,Wind PPA,2166.86,96.84,Paradip Plant,Yes,Petchem,4.4,REN-2023-2348,ReNew Power PPA-2031,2347.5,63.2,MTR-572958
2023,Q1,Biomass,1676.104,91.72,Paradip Plant,Yes,Petchem,5.5,PEL-2023-7272,Pellet Plant — local,1465.7,62.4,MTR-028460
2023,Q1,Green Hydrogen Pilot,1062.137,198.09,Paradip Plant,Yes,Petchem,18.0,L&T-2023-2720,L&T Hydrogen Pilot,927.7,77.7,MTR-740649
2023,Q1,Grid Electricity,8639.699,612.14,Haldia Petchem,No,Petchem,7.2,DIS-2023-4538,DISCOM HT-Cat-A,10275.5,68.3,MTR-516973
2023,Q1,Diesel Generators,399.033,37.24,Haldia Petchem,No,Petchem,9.5,ON--2023-4967,On-site fuel,333.4,51.2,MTR-628964
2023,Q1,Natural Gas,3274.471,185.12,Haldia Petchem,No,Petchem,5.8,GAI-2023-6525,GAIL APM,2772.5,52.4,MTR-648313
2023,Q1,Coal,660.271,29.24,Haldia Petchem,No,Petchem,4.2,COA-2023-7004,Coal India e-auction,571.2,48.6,MTR-531508
2023,Q1,Furnace Oil,297.684,19.35,Haldia Petchem,No,Petchem,6.1,IOC-2023-5846,IOCL bulk supply,288.9,68.3,MTR-078532
2023,Q1,Solar (rooftop+OPEN),2957.087,119.14,Haldia Petchem,Yes,Petchem,3.9,TAT-2023-2796,Tata Power Solar PPA,3507.2,51.7,MTR-020697
2023,Q1,Wind PPA,1717.609,75.3,Haldia Petchem,Yes,Petchem,4.4,REN-2023-5483,ReNew Power PPA-2031,1821.0,66.1,MTR-316642
2023,Q1,Biomass,1515.309,80.13,Haldia Petchem,Yes,Petchem,5.5,PEL-2023-1535,Pellet Plant — local,1126.7,71.1,MTR-597063
2023,Q1,Green Hydrogen Pilot,990.39,191.06,Haldia Petchem,Yes,Petchem,18.0,L&T-2023-6282,L&T Hydrogen Pilot,1027.1,77.0,MTR-492640
2023,Q1,Grid Electricity,8483.56,617.76,Gandhar Gas Cracker,No,Petchem,7.2,DIS-2023-2490,DISCOM HT-Cat-A,7090.7,79.9,MTR-053687
2023,Q1,Diesel Generators,467.54,47.42,Gandhar Gas Cracker,No,Petchem,9.5,ON--2023-7958,On-site fuel,539.8,55.5,MTR-531047
2023,Q1,Natural Gas,2703.901,160.03,Gandhar Gas Cracker,No,Petchem,5.8,GAI-2023-3063,GAIL APM,2527.9,64.8,MTR-853113
2023,Q1,Coal,661.206,29.26,Gandhar Gas Cracker,No,Petchem,4.2,COA-2023-2904,Coal India e-auction,529.4,52.3,MTR-790242
2023,Q1,Furnace Oil,271.687,16.63,Gandhar Gas Cracker,No,Petchem,6.1,IOC-2023-3742,IOCL bulk supply,177.3,62.4,MTR-422895
2023,Q1,Solar (rooftop+OPEN),3028.416,122.39,Gandhar Gas Cracker,Yes,Petchem,3.9,TAT-2023-7696,Tata Power Solar PPA,1998.4,59.9,MTR-771033
2023,Q1,Wind PPA,1410.875,66.37,Gandhar Gas Cracker,Yes,Petchem,4.4,REN-2023-3686,ReNew Power PPA-2031,1171.2,48.2,MTR-016176
2023,Q1,Biomass,1410.759,74.22,Gandhar Gas Cracker,Yes,Petchem,5.5,PEL-2023-8610,Pellet Plant — local,1622.1,81.8,MTR-454493
2023,Q1,Green Hydrogen Pilot,927.532,176.27,Gandhar Gas Cracker,Yes,Petchem,18.0,L&T-2023-1382,L&T Hydrogen Pilot,921.9,51.9,MTR-742303
2023,Q1,Grid Electricity,7893.972,574.42,Dahej Industrial Cluster,No,Petchem,7.2,DIS-2023-5603,DISCOM HT-Cat-A,6773.3,69.4,MTR-568151
2023,Q1,Diesel Generators,398.743,39.61,Dahej Industrial Cluster,No,Petchem,9.5,ON--2023-3902,On-site fuel,328.5,67.1,MTR-714089
2023,Q1,Natural Gas,2430.479,141.0,Dahej Industrial Cluster,No,Petchem,5.8,GAI-2023-9156,GAIL APM,1662.4,57.2,MTR-733438
2023,Q1,Coal,531.459,23.53,Dahej Industrial Cluster,No,Petchem,4.2,COA-2023-5939,Coal India e-auction,589.1,72.6,MTR-446383
2023,Q1,Furnace Oil,219.881,14.18,Dahej Industrial Cluster,No,Petchem,6.1,IOC-2023-4781,IOCL bulk supply,254.3,72.8,MTR-163657
2023,Q1,Solar (rooftop+OPEN),3369.351,127.54,Dahej Industrial Cluster,Yes,Petchem,3.9,TAT-2023-1731,Tata Power Solar PPA,3456.7,68.4,MTR-255924
2023,Q1,Wind PPA,1498.221,68.51,Dahej Industrial Cluster,Yes,Petchem,4.4,REN-2023-4418,ReNew Power PPA-2031,1133.1,83.1,MTR-231517
2023,Q1,Biomass,1241.036,72.07,Dahej Industrial Cluster,Yes,Petchem,5.5,PEL-2023-5146,Pellet Plant — local,1389.6,66.0,MTR-488061
2023,Q1,Green Hydrogen Pilot,932.001,165.83,Dahej Industrial Cluster,Yes,Petchem,18.0,L&T-2023-7347,L&T Hydrogen Pilot,733.8,50.1,MTR-494322
2023,Q1,Grid Electricity,7802.309,572.58,Nagothane Plant,No,Petchem,7.2,DIS-2023-4626,DISCOM HT-Cat-A,6963.2,56.6,MTR-342431
2023,Q1,Diesel Generators,328.04,31.05,Nagothane Plant,No,Petchem,9.5,ON--2023-7054,On-site fuel,221.6,56.1,MTR-605400
2023,Q1,Natural Gas,2713.313,158.92,Nagothane Plant,No,Petchem,5.8,GAI-2023-8179,GAIL APM,2587.2,84.9,MTR-822855
2023,Q1,Coal,544.881,22.67,Nagothane Plant,No,Petchem,4.2,COA-2023-7700,Coal India e-auction,420.4,86.0,MTR-715121
2023,Q1,Furnace Oil,198.701,12.03,Nagothane Plant,No,Petchem,6.1,IOC-2023-8858,IOCL bulk supply,144.5,65.1,MTR-746925
2023,Q1,Solar (rooftop+OPEN),2669.081,111.28,Nagothane Plant,Yes,Petchem,3.9,TAT-2023-2908,Tata Power Solar PPA,2949.1,49.5,MTR-654658
2023,Q1,Wind PPA,1273.486,55.58,Nagothane Plant,Yes,Petchem,4.4,REN-2023-7570,ReNew Power PPA-2031,1317.4,74.2,MTR-340206
2023,Q1,Biomass,1035.484,60.43,Nagothane Plant,Yes,Petchem,5.5,PEL-2023-3622,Pellet Plant — local,773.8,56.0,MTR-501219
2023,Q1,Green Hydrogen Pilot,833.07,160.25,Nagothane Plant,Yes,Petchem,18.0,L&T-2023-4630,L&T Hydrogen Pilot,908.7,62.5,MTR-816656
2023,Q1,Grid Electricity,7004.5,496.07,Visakhapatnam Port,No,Logistics,7.2,DIS-2023-7337,DISCOM HT-Cat-A,8056.4,61.3,MTR-285247
2023,Q1,Diesel Generators,337.809,33.63,Visakhapatnam Port,No,Logistics,9.5,ON--2023-2040,On-site fuel,236.3,85.0,MTR-889811
2023,Q1,Natural Gas,2501.578,149.44,Visakhapatnam Port,No,Logistics,5.8,GAI-2023-3598,GAIL APM,2510.3,71.0,MTR-870462
2023,Q1,Coal,498.723,21.91,Visakhapatnam Port,No,Logistics,4.2,COA-2023-4077,Coal India e-auction,331.7,52.0,MTR-169693
2023,Q1,Furnace Oil,203.28,13.24,Visakhapatnam Port,No,Logistics,6.1,IOC-2023-2569,IOCL bulk supply,171.6,68.8,MTR-310743
2023,Q1,Solar (rooftop+OPEN),2945.574,121.62,Visakhapatnam Port,Yes,Logistics,3.9,TAT-2023-8869,Tata Power Solar PPA,3218.0,82.7,MTR-532614
2023,Q1,Wind PPA,1466.661,68.19,Visakhapatnam Port,Yes,Logistics,4.4,REN-2023-2684,ReNew Power PPA-2031,1662.8,58.8,MTR-366170
2023,Q1,Biomass,1163.31,66.73,Visakhapatnam Port,Yes,Logistics,5.5,PEL-2023-7608,Pellet Plant — local,862.4,55.7,MTR-956247
2023,Q1,Green Hydrogen Pilot,880.446,164.73,Visakhapatnam Port,Yes,Logistics,18.0,L&T-2023-9209,L&T Hydrogen Pilot,737.0,76.9,MTR-854455
2023,Q1,Grid Electricity,5244.82,368.04,Mangalore Storage,No,Logistics,7.2,DIS-2023-3495,DISCOM HT-Cat-A,3794.1,75.3,MTR-713181
2023,Q1,Diesel Generators,300.187,29.38,Mangalore Storage,No,Logistics,9.5,ON--2023-3616,On-site fuel,323.0,79.8,MTR-709645
2023,Q1,Natural Gas,2068.942,128.04,Mangalore Storage,No,Logistics,5.8,GAI-2023-8942,GAIL APM,1858.4,70.5,MTR-193619
2023,Q1,Coal,410.621,18.27,Mangalore Storage,No,Logistics,4.2,COA-2023-7246,Coal India e-auction,483.8,74.3,MTR-777344
2023,Q1,Furnace Oil,144.02,9.21,Mangalore Storage,No,Logistics,6.1,IOC-2023-8400,IOCL bulk supply,159.6,68.4,MTR-636294
2023,Q1,Solar (rooftop+OPEN),1774.345,74.35,Mangalore Storage,Yes,Logistics,3.9,TAT-2023-3038,Tata Power Solar PPA,1281.6,59.2,MTR-592435
2023,Q1,Wind PPA,1054.082,48.48,Mangalore Storage,Yes,Logistics,4.4,REN-2023-8028,ReNew Power PPA-2031,1238.0,80.3,MTR-029074
2023,Q1,Biomass,876.226,45.85,Mangalore Storage,Yes,Logistics,5.5,PEL-2023-3952,Pellet Plant — local,605.4,80.1,MTR-438996
2023,Q1,Green Hydrogen Pilot,664.987,122.12,Mangalore Storage,Yes,Logistics,18.0,L&T-2023-6040,L&T Hydrogen Pilot,431.5,53.8,MTR-270594
2023,Q1,Grid Electricity,4524.334,340.56,Kochi Tankage,No,Logistics,7.2,DIS-2023-5456,DISCOM HT-Cat-A,5318.3,50.2,MTR-002449
2023,Q1,Diesel Generators,255.899,24.38,Kochi Tankage,No,Logistics,9.5,ON--2023-1655,On-site fuel,166.1,70.9,MTR-874606
2023,Q1,Natural Gas,1498.952,83.83,Kochi Tankage,No,Logistics,5.8,GAI-2023-8728,GAIL APM,1683.4,78.5,MTR-758463
2023,Q1,Coal,288.093,11.94,Kochi Tankage,No,Logistics,4.2,COA-2023-1921,Coal India e-auction,304.4,58.5,MTR-735418
2023,Q1,Furnace Oil,152.977,9.59,Kochi Tankage,No,Logistics,6.1,IOC-2023-8049,IOCL bulk supply,126.2,76.4,MTR-328245
2023,Q1,Solar (rooftop+OPEN),1510.586,57.41,Kochi Tankage,Yes,Logistics,3.9,TAT-2023-6129,Tata Power Solar PPA,1494.0,86.0,MTR-634361
2023,Q1,Wind PPA,940.072,40.86,Kochi Tankage,Yes,Logistics,4.4,REN-2023-1139,ReNew Power PPA-2031,1011.7,71.6,MTR-071000
2023,Q1,Biomass,635.918,34.43,Kochi Tankage,Yes,Logistics,5.5,PEL-2023-5215,Pellet Plant — local,416.4,75.9,MTR-480922
2023,Q1,Green Hydrogen Pilot,487.349,87.0,Kochi Tankage,Yes,Logistics,18.0,L&T-2023-1409,L&T Hydrogen Pilot,329.8,53.5,MTR-836953
2023,Q1,Grid Electricity,4246.692,302.73,Nashik Logistics,No,Logistics,7.2,DIS-2023-7771,DISCOM HT-Cat-A,4282.1,71.2,MTR-558908
2023,Q1,Diesel Generators,187.75,17.08,Nashik Logistics,No,Logistics,9.5,ON--2023-8468,On-site fuel,211.2,57.1,MTR-765624
2023,Q1,Natural Gas,1445.953,87.59,Nashik Logistics,No,Logistics,5.8,GAI-2023-2043,GAIL APM,1739.2,84.5,MTR-922301
2023,Q1,Coal,297.943,13.41,Nashik Logistics,No,Logistics,4.2,COA-2023-8606,Coal India e-auction,249.6,52.6,MTR-416184
2023,Q1,Furnace Oil,132.624,7.81,Nashik Logistics,No,Logistics,6.1,IOC-2023-1364,IOCL bulk supply,150.0,61.9,MTR-647479
2023,Q1,Solar (rooftop+OPEN),1293.995,50.29,Nashik Logistics,Yes,Logistics,3.9,TAT-2023-3814,Tata Power Solar PPA,946.7,51.8,MTR-953595
2023,Q1,Wind PPA,910.498,41.26,Nashik Logistics,Yes,Logistics,4.4,REN-2023-7824,ReNew Power PPA-2031,735.0,51.2,MTR-390234
2023,Q1,Biomass,704.243,39.49,Nashik Logistics,Yes,Logistics,5.5,PEL-2023-2900,Pellet Plant — local,794.6,53.3,MTR-800156
2023,Q1,Green Hydrogen Pilot,466.125,88.62,Nashik Logistics,Yes,Logistics,18.0,L&T-2023-1892,L&T Hydrogen Pilot,375.8,81.6,MTR-517719
2023,Q1,Grid Electricity,3389.971,249.46,Kandla Terminal,No,Logistics,7.2,DIS-2023-4772,DISCOM HT-Cat-A,4045.4,69.3,MTR-606971
2023,Q1,Diesel Generators,169.949,16.2,Kandla Terminal,No,Logistics,9.5,ON--2023-2467,On-site fuel,157.2,71.5,MTR-859416
2023,Q1,Natural Gas,1171.437,68.01,Kandla Terminal,No,Logistics,5.8,GAI-2023-9909,GAIL APM,1080.8,57.0,MTR-159932
2023,Q1,Coal,238.318,10.02,Kandla Terminal,No,Logistics,4.2,COA-2023-8395,Coal India e-auction,156.2,53.5,MTR-130896
2023,Q1,Furnace Oil,94.209,5.95,Kandla Terminal,No,Logistics,6.1,IOC-2023-9540,IOCL bulk supply,66.7,62.8,MTR-719651
2023,Q1,Solar (rooftop+OPEN),1319.173,51.5,Kandla Terminal,Yes,Logistics,3.9,TAT-2023-4187,Tata Power Solar PPA,982.0,70.5,MTR-910589
2023,Q1,Wind PPA,688.327,29.68,Kandla Terminal,Yes,Logistics,4.4,REN-2023-1823,ReNew Power PPA-2031,799.6,70.0,MTR-675522
2023,Q1,Biomass,484.641,27.64,Kandla Terminal,Yes,Logistics,5.5,PEL-2023-5899,Pellet Plant — local,568.9,60.3,MTR-085445
2023,Q1,Green Hydrogen Pilot,416.24,79.72,Kandla Terminal,Yes,Logistics,18.0,L&T-2023-4891,L&T Hydrogen Pilot,438.2,61.5,MTR-232431
2023,Q1,Grid Electricity,4256.478,302.37,Tuticorin Port Cluster,No,Logistics,7.2,DIS-2023-6801,DISCOM HT-Cat-A,3055.0,48.3,MTR-047845
2023,Q1,Diesel Generators,232.332,21.4,Tuticorin Port Cluster,No,Logistics,9.5,ON--2023-2704,On-site fuel,162.3,50.1,MTR-878304
2023,Q1,Natural Gas,1167.575,67.11,Tuticorin Port Cluster,No,Logistics,5.8,GAI-2023-7471,GAIL APM,852.9,62.4,MTR-560712
2023,Q1,Coal,295.936,12.01,Tuticorin Port Cluster,No,Logistics,4.2,COA-2023-3050,Coal India e-auction,338.5,75.4,MTR-303504
2023,Q1,Furnace Oil,119.381,7.85,Tuticorin Port Cluster,No,Logistics,6.1,IOC-2023-4208,IOCL bulk supply,113.8,76.8,MTR-841456
2023,Q1,Solar (rooftop+OPEN),1577.15,64.68,Tuticorin Port Cluster,Yes,Logistics,3.9,TAT-2023-7258,Tata Power Solar PPA,1771.4,48.8,MTR-066276
2023,Q1,Wind PPA,706.744,29.55,Tuticorin Port Cluster,Yes,Logistics,4.4,REN-2023-3220,ReNew Power PPA-2031,693.1,79.6,MTR-248176
2023,Q1,Biomass,625.453,36.11,Tuticorin Port Cluster,Yes,Logistics,5.5,PEL-2023-6344,Pellet Plant — local,614.9,70.0,MTR-967754
2023,Q1,Green Hydrogen Pilot,403.1,73.16,Tuticorin Port Cluster,Yes,Logistics,18.0,L&T-2023-9280,L&T Hydrogen Pilot,376.0,66.4,MTR-405039
2023,Q1,Grid Electricity,4583.444,332.93,Kolkata Distribution,No,Distribution,7.2,DIS-2023-5367,DISCOM HT-Cat-A,3222.6,48.1,MTR-036250
2023,Q1,Diesel Generators,216.386,21.46,Kolkata Distribution,No,Distribution,9.5,ON--2023-1744,On-site fuel,248.8,68.3,MTR-039786
2023,Q1,Natural Gas,1474.65,86.4,Kolkata Distribution,No,Distribution,5.8,GAI-2023-8639,GAIL APM,994.4,77.0,MTR-207735
2023,Q1,Coal,314.442,13.24,Kolkata Distribution,No,Distribution,4.2,COA-2023-9118,Coal India e-auction,344.9,82.4,MTR-972086
2023,Q1,Furnace Oil,114.128,6.79,Kolkata Distribution,No,Distribution,6.1,IOC-2023-7960,IOCL bulk supply,107.4,81.1,MTR-637953
2023,Q1,Solar (rooftop+OPEN),1892.901,72.89,Kolkata Distribution,Yes,Distribution,3.9,TAT-2023-4910,Tata Power Solar PPA,2244.7,79.8,MTR-730220
2023,Q1,Wind PPA,958.833,40.96,Kolkata Distribution,Yes,Distribution,4.4,REN-2023-1228,ReNew Power PPA-2031,1078.9,83.3,MTR-895198
2023,Q1,Biomass,724.013,38.91,Kolkata Distribution,Yes,Distribution,5.5,PEL-2023-5824,Pellet Plant — local,492.3,78.8,MTR-116340
2023,Q1,Green Hydrogen Pilot,507.047,96.05,Kolkata Distribution,Yes,Distribution,18.0,L&T-2023-4168,L&T Hydrogen Pilot,588.9,81.0,MTR-052062
2023,Q1,Grid Electricity,3141.505,215.6,Hyderabad Distribution,No,Distribution,7.2,DIS-2023-9038,DISCOM HT-Cat-A,3741.5,67.6,MTR-937195
2023,Q1,Diesel Generators,211.32,19.1,Hyderabad Distribution,No,Distribution,9.5,ON--2023-7073,On-site fuel,242.0,64.8,MTR-933659
2023,Q1,Natural Gas,1056.166,59.2,Hyderabad Distribution,No,Distribution,5.8,GAI-2023-3310,GAIL APM,1129.3,71.6,MTR-181181
2023,Q1,Coal,249.745,11.14,Hyderabad Distribution,No,Distribution,4.2,COA-2023-3789,Coal India e-auction,198.2,72.3,MTR-998640
2023,Q1,Furnace Oil,94.621,6.23,Hyderabad Distribution,No,Distribution,6.1,IOC-2023-2631,IOCL bulk supply,75.4,69.9,MTR-611399
2023,Q1,Solar (rooftop+OPEN),1233.928,50.01,Hyderabad Distribution,Yes,Distribution,3.9,TAT-2023-8581,Tata Power Solar PPA,907.5,63.2,MTR-703666
2023,Q1,Wind PPA,735.511,33.71,Hyderabad Distribution,Yes,Distribution,4.4,REN-2023-6557,ReNew Power PPA-2031,489.9,54.3,MTR-868644
2023,Q1,Biomass,633.85,35.8,Hyderabad Distribution,Yes,Distribution,5.5,PEL-2023-1505,Pellet Plant — local,600.7,74.7,MTR-292368
2023,Q1,Green Hydrogen Pilot,427.136,74.89,Hyderabad Distribution,Yes,Distribution,18.0,L&T-2023-9497,L&T Hydrogen Pilot,376.2,69.5,MTR-046580
2023,Q1,Grid Electricity,2912.428,225.04,Lucknow Distribution,No,Distribution,7.2,DIS-2023-1454,DISCOM HT-Cat-A,2574.3,82.4,MTR-631198
2023,Q1,Diesel Generators,179.246,17.19,Lucknow Distribution,No,Distribution,9.5,ON--2023-8831,On-site fuel,120.9,51.7,MTR-883643
2023,Q1,Natural Gas,1119.238,63.56,Lucknow Distribution,No,Distribution,5.8,GAI-2023-4726,GAIL APM,899.7,74.8,MTR-804282
2023,Q1,Coal,252.548,11.15,Lucknow Distribution,No,Distribution,4.2,COA-2023-5923,Coal India e-auction,216.6,62.7,MTR-773922
2023,Q1,Furnace Oil,99.497,6.38,Lucknow Distribution,No,Distribution,6.1,IOC-2023-4047,IOCL bulk supply,111.0,48.2,MTR-234501
2023,Q1,Solar (rooftop+OPEN),1140.174,43.5,Lucknow Distribution,Yes,Distribution,3.9,TAT-2023-1131,Tata Power Solar PPA,1343.8,76.4,MTR-928384
2023,Q1,Wind PPA,746.3,34.61,Lucknow Distribution,Yes,Distribution,4.4,REN-2023-5141,ReNew Power PPA-2031,645.5,59.6,MTR-491746
2023,Q1,Biomass,489.136,28.71,Lucknow Distribution,Yes,Distribution,5.5,PEL-2023-9217,Pellet Plant — local,376.9,64.5,MTR-109672
2023,Q1,Green Hydrogen Pilot,398.994,70.94,Lucknow Distribution,Yes,Distribution,18.0,L&T-2023-6407,L&T Hydrogen Pilot,400.4,77.6,MTR-672387
2023,Q1,Grid Electricity,2860.587,222.3,Indore Distribution,No,Distribution,7.2,DIS-2023-7359,DISCOM HT-Cat-A,3407.6,80.0,MTR-576808
2023,Q1,Diesel Generators,150.779,14.27,Indore Distribution,No,Distribution,9.5,ON--2023-8752,On-site fuel,101.5,57.1,MTR-580344
2023,Q1,Natural Gas,792.827,44.27,Indore Distribution,No,Distribution,5.8,GAI-2023-3806,GAIL APM,581.5,85.3,MTR-588478
2023,Q1,Coal,171.001,7.68,Indore Distribution,No,Distribution,4.2,COA-2023-2110,Coal India e-auction,140.7,83.3,MTR-512645
2023,Q1,Furnace Oil,88.947,5.33,Indore Distribution,No,Distribution,6.1,IOC-2023-7873,IOCL bulk supply,67.7,78.2,MTR-130777
2023,Q1,Solar (rooftop+OPEN),1096.385,42.53,Indore Distribution,Yes,Distribution,3.9,TAT-2023-1923,Tata Power Solar PPA,1285.5,71.5,MTR-842081
2023,Q1,Wind PPA,463.549,20.42,Indore Distribution,Yes,Distribution,4.4,REN-2023-2892,ReNew Power PPA-2031,455.4,74.8,MTR-246976
2023,Q1,Biomass,437.29,24.11,Indore Distribution,Yes,Distribution,5.5,PEL-2023-7816,Pellet Plant — local,348.3,74.5,MTR-656898
2023,Q1,Green Hydrogen Pilot,327.488,59.2,Indore Distribution,Yes,Distribution,18.0,L&T-2023-2176,L&T Hydrogen Pilot,367.0,74.1,MTR-511503
2023,Q1,Grid Electricity,3624.972,272.57,Pune R&D Center,No,R&D,7.2,DIS-2023-2025,DISCOM HT-Cat-A,3962.9,72.8,MTR-786222
2023,Q1,Diesel Generators,256.284,25.87,Pune R&D Center,No,R&D,9.5,ON--2023-7352,On-site fuel,219.6,66.8,MTR-110806
2023,Q1,Natural Gas,1591.697,95.34,Pune R&D Center,No,R&D,5.8,GAI-2023-5706,GAIL APM,1623.4,84.8,MTR-941932
2023,Q1,Coal,316.924,13.94,Pune R&D Center,No,R&D,4.2,COA-2023-9389,Coal India e-auction,376.2,50.9,MTR-049667
2023,Q1,Furnace Oil,145.235,9.36,Pune R&D Center,No,R&D,6.1,IOC-2023-6257,IOCL bulk supply,113.1,77.0,MTR-809282
2023,Q1,Solar (rooftop+OPEN),1656.773,63.17,Pune R&D Center,Yes,R&D,3.9,TAT-2023-5181,Tata Power Solar PPA,1303.2,59.1,MTR-652640
2023,Q1,Wind PPA,876.52,38.53,Pune R&D Center,Yes,R&D,4.4,REN-2023-7996,ReNew Power PPA-2031,969.9,80.4,MTR-585891
2023,Q1,Biomass,678.289,37.23,Pune R&D Center,Yes,R&D,5.5,PEL-2023-1696,Pellet Plant — local,665.2,77.0,MTR-884777
2023,Q1,Green Hydrogen Pilot,489.899,85.73,Pune R&D Center,Yes,R&D,18.0,L&T-2023-3897,L&T Hydrogen Pilot,487.5,67.3,MTR-097606
2023,Q1,Grid Electricity,3221.805,228.21,Bengaluru Tech Park,No,R&D,7.2,DIS-2023-9471,DISCOM HT-Cat-A,2549.7,79.7,MTR-007317
2023,Q1,Diesel Generators,189.942,17.43,Bengaluru Tech Park,No,R&D,9.5,ON--2023-9034,On-site fuel,156.0,82.5,MTR-153255
2023,Q1,Natural Gas,1483.922,89.64,Bengaluru Tech Park,No,R&D,5.8,GAI-2023-4024,GAIL APM,1079.3,64.1,MTR-172604
2023,Q1,Coal,305.03,12.67,Bengaluru Tech Park,No,R&D,4.2,COA-2023-5720,Coal India e-auction,251.6,67.3,MTR-262976
2023,Q1,Furnace Oil,128.405,8.36,Bengaluru Tech Park,No,R&D,6.1,IOC-2023-4575,IOCL bulk supply,130.1,49.1,MTR-148268
2023,Q1,Solar (rooftop+OPEN),1306.171,54.25,Bengaluru Tech Park,Yes,R&D,3.9,TAT-2023-6863,Tata Power Solar PPA,1216.3,60.6,MTR-695089
2023,Q1,Wind PPA,725.916,31.91,Bengaluru Tech Park,Yes,R&D,4.4,REN-2023-9678,ReNew Power PPA-2031,717.2,78.0,MTR-337149
2023,Q1,Biomass,590.976,33.75,Bengaluru Tech Park,Yes,R&D,5.5,PEL-2023-5602,Pellet Plant — local,655.2,64.8,MTR-927226
2023,Q1,Green Hydrogen Pilot,449.872,84.23,Bengaluru Tech Park,Yes,R&D,18.0,L&T-2023-6610,L&T Hydrogen Pilot,493.9,54.3,MTR-826984
2023,Q1,Grid Electricity,2887.313,221.87,Surat Polymer Lab,No,R&D,7.2,DIS-2023-8828,DISCOM HT-Cat-A,2238.3,54.0,MTR-988614
2023,Q1,Diesel Generators,167.842,16.63,Surat Polymer Lab,No,R&D,9.5,ON--2023-9508,On-site fuel,195.2,70.4,MTR-285115
2023,Q1,Natural Gas,946.439,52.92,Surat Polymer Lab,No,R&D,5.8,GAI-2023-5725,GAIL APM,904.5,61.8,MTR-004428
2023,Q1,Coal,209.55,9.12,Surat Polymer Lab,No,R&D,4.2,COA-2023-5246,Coal India e-auction,205.2,68.3,MTR-175394
2023,Q1,Furnace Oil,87.327,5.66,Surat Polymer Lab,No,R&D,6.1,IOC-2023-4724,IOCL bulk supply,96.7,61.8,MTR-833029
2023,Q1,Solar (rooftop+OPEN),1291.294,50.96,Surat Polymer Lab,Yes,R&D,3.9,TAT-2023-9454,Tata Power Solar PPA,927.0,63.7,MTR-664582
2023,Q1,Wind PPA,553.868,24.99,Surat Polymer Lab,Yes,R&D,4.4,REN-2023-4464,ReNew Power PPA-2031,522.1,72.5,MTR-090275
2023,Q1,Biomass,523.62,27.48,Surat Polymer Lab,Yes,R&D,5.5,PEL-2023-8540,Pellet Plant — local,353.0,70.9,MTR-511143
2023,Q1,Green Hydrogen Pilot,338.769,60.45,Surat Polymer Lab,Yes,R&D,18.0,L&T-2023-7084,L&T Hydrogen Pilot,288.4,75.1,MTR-073859
2023,Q1,Grid Electricity,2426.752,178.35,Hyderabad Catalysis Lab,No,R&D,7.2,DIS-2023-8369,DISCOM HT-Cat-A,2590.0,70.2,MTR-948451
2023,Q1,Diesel Generators,160.994,15.51,Hyderabad Catalysis Lab,No,R&D,9.5,ON--2023-7742,On-site fuel,107.9,85.6,MTR-246580
2023,Q1,Natural Gas,885.479,54.42,Hyderabad Catalysis Lab,No,R&D,5.8,GAI-2023-4816,GAIL APM,601.0,59.5,MTR-958348
2023,Q1,Coal,189.155,8.21,Hyderabad Catalysis Lab,No,R&D,4.2,COA-2023-5705,Coal India e-auction,199.8,49.9,MTR-665034
2023,Q1,Furnace Oil,86.999,5.71,Hyderabad Catalysis Lab,No,R&D,6.1,IOC-2023-4137,IOCL bulk supply,68.7,77.0,MTR-797012
2023,Q1,Solar (rooftop+OPEN),922.874,37.0,Hyderabad Catalysis Lab,Yes,R&D,3.9,TAT-2023-9913,Tata Power Solar PPA,942.6,51.2,MTR-704745
